Date/time  Mean wind speed (m/s)
04-Jan-2023-14:20:00 10.30
04-Jan-2023-14:30:00 11.25
04-Jan-2023-14:40:00  7.21
04-Jan-2023-14:50:00  6.87
04-Jan-2023-15:00:00  7.52
04-Jan-2023-15:10:00  4.44
04-Jan-2023-15:20:00  5.52
04-Jan-2023-15:30:00  4.37
04-Jan-2023-15:40:00  2.58
04-Jan-2023-15:50:00  1.79
04-Jan-2023-16:00:00  9.16
04-Jan-2023-16:10:00  9.85
04-Jan-2023-16:20:00  5.00
04-Jan-2023-16:30:00 10.59
04-Jan-2023-16:40:00  6.29
04-Jan-2023-16:50:00  6.25
04-Jan-2023-17:00:00  3.51
04-Jan-2023-17:10:00  6.59
04-Jan-2023-17:20:00  7.29
04-Jan-2023-17:30:00  5.19
04-Jan-2023-17:40:00  4.63
04-Jan-2023-17:50:00  6.33
04-Jan-2023-18:00:00  7.67
04-Jan-2023-18:10:00  9.69
04-Jan-2023-18:20:00  5.84
04-Jan-2023-18:30:00  8.43
04-Jan-2023-18:40:00 11.81
04-Jan-2023-18:50:00  4.51
04-Jan-2023-19:00:00  8.62
04-Jan-2023-19:10:00  6.91
04-Jan-2023-19:20:00  5.06
04-Jan-2023-19:30:00  7.57
04-Jan-2023-19:40:00  4.67
04-Jan-2023-19:50:00  7.28
04-Jan-2023-20:00:00  5.10
04-Jan-2023-20:10:00  4.93
04-Jan-2023-20:20:00  6.91
04-Jan-2023-20:30:00 12.97
04-Jan-2023-20:40:00  7.81
04-Jan-2023-20:50:00  7.05
04-Jan-2023-21:00:00  8.35
04-Jan-2023-21:10:00  9.11
04-Jan-2023-21:20:00  3.91
04-Jan-2023-21:30:00  7.01
04-Jan-2023-21:40:00  3.20
04-Jan-2023-21:50:00  7.31
04-Jan-2023-22:00:00  4.39
04-Jan-2023-22:10:00  7.27
04-Jan-2023-22:20:00  4.04
04-Jan-2023-22:30:00  4.51
04-Jan-2023-22:40:00  7.42
04-Jan-2023-22:50:00  8.90
04-Jan-2023-23:00:00  4.20
04-Jan-2023-23:10:00  2.30
04-Jan-2023-23:20:00  7.84
04-Jan-2023-23:30:00  5.19
04-Jan-2023-23:40:00  6.94
04-Jan-2023-23:50:00  3.79
05-Jan-2023-00:00:00  4.39
05-Jan-2023-00:10:00  9.46
05-Jan-2023-00:20:00  3.50
05-Jan-2023-00:30:00  1.20
05-Jan-2023-00:40:00  6.37
05-Jan-2023-00:50:00  3.24
05-Jan-2023-01:00:00  5.82
05-Jan-2023-01:10:00  9.63
05-Jan-2023-01:20:00  9.07
05-Jan-2023-01:30:00  7.19
05-Jan-2023-01:40:00  4.57
05-Jan-2023-01:50:00  3.87
05-Jan-2023-02:00:00  4.21
05-Jan-2023-02:10:00  7.91
05-Jan-2023-02:20:00  6.22
05-Jan-2023-02:30:00 10.66
05-Jan-2023-02:40:00 10.27
05-Jan-2023-02:50:00  9.88
05-Jan-2023-03:00:00  5.13
05-Jan-2023-03:10:00  6.51
05-Jan-2023-03:20:00  9.19
05-Jan-2023-03:30:00  6.51
05-Jan-2023-03:40:00  9.72
05-Jan-2023-03:50:00 11.48
05-Jan-2023-04:00:00  3.62
05-Jan-2023-04:10:00  6.03
05-Jan-2023-04:20:00  2.63
05-Jan-2023-04:30:00  4.99
05-Jan-2023-04:40:00  5.86
05-Jan-2023-04:50:00  3.97
05-Jan-2023-05:00:00  3.31
05-Jan-2023-05:10:00  1.24
05-Jan-2023-05:20:00 16.84
05-Jan-2023-05:30:00  3.46
05-Jan-2023-05:40:00  5.64
05-Jan-2023-05:50:00  1.19
05-Jan-2023-06:00:00  6.27
05-Jan-2023-06:10:00  6.63
05-Jan-2023-06:20:00  4.10
05-Jan-2023-06:30:00  8.77
05-Jan-2023-06:40:00  6.49
05-Jan-2023-06:50:00  3.04
05-Jan-2023-07:00:00  5.92
05-Jan-2023-07:10:00  3.68
05-Jan-2023-07:20:00  4.65
05-Jan-2023-07:30:00  5.84
05-Jan-2023-07:40:00  8.58
05-Jan-2023-07:50:00  5.23
05-Jan-2023-08:00:00 10.79
05-Jan-2023-08:10:00  5.54
05-Jan-2023-08:20:00  5.27
05-Jan-2023-08:30:00  4.73
05-Jan-2023-08:40:00  3.17
05-Jan-2023-08:50:00  1.50
05-Jan-2023-09:00:00  4.39
05-Jan-2023-09:10:00  5.87
05-Jan-2023-09:20:00  2.65
05-Jan-2023-09:30:00  5.88
05-Jan-2023-09:40:00 13.16
05-Jan-2023-09:50:00 10.12
05-Jan-2023-10:00:00  3.49
05-Jan-2023-10:10:00  6.59
05-Jan-2023-10:20:00  3.68
05-Jan-2023-10:30:00  8.97
05-Jan-2023-10:40:00  6.09
05-Jan-2023-10:50:00  5.51
05-Jan-2023-11:00:00 12.30
05-Jan-2023-11:10:00  5.62
05-Jan-2023-11:20:00  7.54
05-Jan-2023-11:30:00 11.65
05-Jan-2023-11:40:00  6.56
05-Jan-2023-11:50:00  9.16
05-Jan-2023-12:00:00 10.08
05-Jan-2023-12:10:00  9.01
05-Jan-2023-12:20:00  9.74
05-Jan-2023-12:30:00  9.20
05-Jan-2023-12:40:00 11.88
05-Jan-2023-12:50:00  5.47
05-Jan-2023-13:00:00  8.24
05-Jan-2023-13:10:00  6.19
05-Jan-2023-13:20:00  5.00
05-Jan-2023-13:30:00  6.48
05-Jan-2023-13:40:00  6.21
05-Jan-2023-13:50:00  6.89
05-Jan-2023-14:00:00 10.07
05-Jan-2023-14:10:00  6.55
05-Jan-2023-14:20:00  3.59
05-Jan-2023-14:30:00  3.36
05-Jan-2023-14:40:00  8.35
05-Jan-2023-14:50:00  8.98
05-Jan-2023-15:00:00  5.99
05-Jan-2023-15:10:00  5.43
05-Jan-2023-15:20:00  7.11
05-Jan-2023-15:30:00  9.01
05-Jan-2023-15:40:00  2.32
05-Jan-2023-15:50:00 10.82
05-Jan-2023-16:00:00 10.37
05-Jan-2023-16:10:00  9.80
05-Jan-2023-16:20:00  9.47
05-Jan-2023-16:30:00  5.58
05-Jan-2023-16:40:00  5.93
05-Jan-2023-16:50:00 11.57
05-Jan-2023-17:00:00  2.61
05-Jan-2023-17:10:00  4.73
05-Jan-2023-17:20:00  4.66
05-Jan-2023-17:30:00 11.25
05-Jan-2023-17:40:00  3.51
05-Jan-2023-17:50:00  2.56
05-Jan-2023-18:00:00  1.42
05-Jan-2023-18:10:00  3.53
05-Jan-2023-18:20:00  4.25
05-Jan-2023-18:30:00  6.38
05-Jan-2023-18:40:00  9.33
05-Jan-2023-18:50:00  7.25
05-Jan-2023-19:00:00  9.92
05-Jan-2023-19:10:00 12.35
05-Jan-2023-19:20:00  2.48
05-Jan-2023-19:30:00  8.07
05-Jan-2023-19:40:00  8.12
05-Jan-2023-19:50:00  7.79
05-Jan-2023-20:00:00  6.72
05-Jan-2023-20:10:00  5.37
05-Jan-2023-20:20:00 12.63
05-Jan-2023-20:30:00  3.71
05-Jan-2023-20:40:00  6.04
05-Jan-2023-20:50:00  3.58
05-Jan-2023-21:00:00  7.66
05-Jan-2023-21:10:00  6.88
05-Jan-2023-21:20:00 11.50
05-Jan-2023-21:30:00  9.34
05-Jan-2023-21:40:00  5.26
05-Jan-2023-21:50:00  7.81
05-Jan-2023-22:00:00  3.07
05-Jan-2023-22:10:00 10.16
05-Jan-2023-22:20:00  1.26
05-Jan-2023-22:30:00  6.18
05-Jan-2023-22:40:00  4.91
05-Jan-2023-22:50:00  0.36
05-Jan-2023-23:00:00  8.19
05-Jan-2023-23:10:00  7.13
05-Jan-2023-23:20:00  6.74
05-Jan-2023-23:30:00  4.44
05-Jan-2023-23:40:00  3.94
05-Jan-2023-23:50:00 10.47
06-Jan-2023-00:00:00  9.33
06-Jan-2023-00:10:00  7.57
06-Jan-2023-00:20:00 11.43
06-Jan-2023-00:30:00  6.31
06-Jan-2023-00:40:00  7.77
06-Jan-2023-00:50:00  9.36
06-Jan-2023-01:00:00  8.97
06-Jan-2023-01:10:00  2.98
06-Jan-2023-01:20:00  5.16
06-Jan-2023-01:30:00  6.71
06-Jan-2023-01:40:00  2.89
06-Jan-2023-01:50:00 10.40
06-Jan-2023-02:00:00  4.59
06-Jan-2023-02:10:00  4.67
